source_file,source_experiment,source_seed,encoder_experiment,head_experiment,dataset_train,dataset_head,dataset_activation,layer_type,teacher_model,student_model,seed,device,head_source_mode,status,runtime_seconds,teacher_eval_samples,student_eval_samples,teacher_on_eval_accuracy,teacher_on_eval_precision,teacher_on_eval_recall,teacher_on_eval_f1,teacher_on_eval_auroc,teacher_on_eval_confusion_matrix,student_adapter_on_eval_accuracy,student_adapter_on_eval_precision,student_adapter_on_eval_recall,student_adapter_on_eval_f1,student_adapter_on_eval_auroc,student_adapter_on_eval_confusion_matrix
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_123\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_123,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,123,cuda:0,same_as_encoder_domain,ok,67.789,4958,6506,0.499798305768455,0.4998989694887856,0.9979830576845502,0.6661281637049004,0.6150640775820644,"[[4,2475],[5,2474]]",0.5055333538272364,0.5405405405405406,0.07377805102981863,0.12983500135244794,0.5120982698086913,"[[3049,204],[3013,240]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_2\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_2,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,2,cuda:0,same_as_encoder_domain,ok,73.121,4958,6506,0.4987898346107301,0.49939049167005284,0.991528842275111,0.6642345628969059,0.5563040959957145,"[[15,2464],[21,2458]]",0.49953888718106365,0.49356223175965663,0.03535198278512142,0.06597819850831899,0.5069365845370194,"[[3135,118],[3138,115]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_2\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_2,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,2,cuda:0,same_as_encoder_domain,ok,69.311,4958,6506,0.49939491730536506,0.4996943142449562,0.9891085114965712,0.6639588410506363,0.5445894769797643,"[[24,2455],[27,2452]]",0.4964648017214879,0.49446849446849445,0.3160159852443898,0.38559639909977494,0.5024065846097845,"[[2202,1051],[2225,1028]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_2\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_2,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,2,cuda:0,same_as_encoder_domain,ok,67.257,4958,6506,0.5016135538523598,0.5008149959250203,0.991528842275111,0.6654934344118045,0.5478322873818169,"[[29,2450],[21,2458]]",0.5056870581002152,0.542528735632184,0.07254841684598831,0.1279826464208243,0.5119525035368993,"[[3054,199],[3017,236]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_24\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_24,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,24,cuda:0,same_as_encoder_domain,ok,81.432,4958,6506,0.49737797498991526,0.498678593210002,0.9895118999596612,0.6631522032981887,0.4954630595265661,"[[13,2466],[26,2453]]",0.5026129726406394,0.5214105793450882,0.06363356901321857,0.11342465753424658,0.5059841661446329,"[[3063,190],[3046,207]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_24\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_24,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,24,cuda:0,same_as_encoder_domain,ok,69.57,4958,6506,0.50040338846309,0.5002099076406381,0.9612747075433643,0.658014634819826,0.5262661377759545,"[[98,2381],[96,2383]]",0.49339071626191205,0.4881542699724518,0.27236397171841376,0.34964483030781374,0.5029237359370985,"[[2324,929],[2367,886]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_24\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_24,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,24,cuda:0,same_as_encoder_domain,ok,66.408,4958,6506,0.5046389673255345,0.5023943368727879,0.9733763614360629,0.6627300192254875,0.5596008488243562,"[[89,2390],[66,2413]]",0.5064555794651091,0.5472972972972973,0.07470027666769136,0.13145793886935353,0.5127564624070912,"[[3052,201],[3010,243]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_4\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_4,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,4,cuda:0,same_as_encoder_domain,ok,65.988,4958,6506,0.5016135538523598,0.5008149959250203,0.991528842275111,0.6654934344118045,0.5969167224939593,"[[29,2450],[21,2458]]",0.49093144789425147,0.47903340440653874,0.2071933599754073,0.2892703862660944,0.4886368458012085,"[[2520,733],[2579,674]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_4\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_4,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,4,cuda:0,same_as_encoder_domain,ok,59.482,4958,6506,0.5042355788624445,0.5021441698999387,0.9919322307382009,0.6667570498915402,0.5265808426116205,"[[41,2438],[20,2459]]",0.4889332923455272,0.4837251356238698,0.32892714417460805,0.39158279963403475,0.49316835772866946,"[[2111,1142],[2183,1070]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_4\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_4,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,4,cuda:0,same_as_encoder_domain,ok,57.998,4958,6506,0.5254134731746672,0.5152100434572671,0.8608309802339653,0.6446156169762876,0.6024745010162819,"[[471,2008],[345,2134]]",0.5073778051029819,0.5504201680672269,0.08054103904088533,0.14052024671493699,0.5117591092579868,"[[3039,214],[2991,262]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_42\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_42,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,42,cuda:0,same_as_encoder_domain,ok,63.011,4958,6506,0.50040338846309,0.5002061005770816,0.9790237999193223,0.6621197653798936,0.5527933634054903,"[[54,2425],[52,2427]]",0.49769443590531814,0.4647887323943662,0.030433446049800184,0.0571263704558569,0.4993362791507737,"[[3139,114],[3154,99]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_42\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_42,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,42,cuda:0,same_as_encoder_domain,ok,61.49,4958,6506,0.5108914885034288,0.5057544757033248,0.9572408229124647,0.6618323804211407,0.5893121421229168,"[[160,2319],[106,2373]]",0.49385182908084846,0.4898682877406282,0.29726406394097754,0.37000191314329445,0.4994614444194859,"[[2246,1007],[2286,967]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_42\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_42,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,42,cuda:0,same_as_encoder_domain,ok,65.904,4958,6506,0.5213795885437676,0.511926192619262,0.9177087535296491,0.6572295247724975,0.6185613042253599,"[[310,2169],[204,2275]]",0.5070703965570242,0.5631868131868132,0.0630187519213034,0.11335360796239978,0.5023292363482208,"[[3094,159],[3048,205]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_420\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_420,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,420,cuda:0,same_as_encoder_domain,ok,80.514,4958,6506,0.49959661153691004,0.4997892074198988,0.9564340459862848,0.6565139138861968,0.5093404199958962,"[[106,2373],[108,2371]]",0.5032277897325546,0.5399239543726235,0.04365201352597602,0.080773606370876,0.5184692717611561,"[[3132,121],[3111,142]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_420\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_420,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,420,cuda:0,same_as_encoder_domain,ok,71.69,4958,6506,0.5012101653892699,0.5006145022531749,0.9858814037918515,0.6640402119277272,0.5292273573206545,"[[41,2438],[35,2444]]",0.49339071626191205,0.4898728214790391,0.31970488779588074,0.3869047619047619,0.5016394334950953,"[[2170,1083],[2213,1040]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_420\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_420,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,420,cuda:0,same_as_encoder_domain,ok,76.156,4958,6506,0.5020169423154498,0.5010300782859497,0.9810407422347721,0.6633028774035183,0.5386376665238508,"[[57,2422],[47,2432]]",0.502920381186597,0.5211581291759465,0.07193359975407317,0.12641815235008103,0.5169597285354794,"[[3038,215],[3019,234]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_511\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_511,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,511,cuda:0,same_as_encoder_domain,ok,71.277,4958,6506,0.49939491730536506,0.4996944387859034,0.9895118999596612,0.6640498105035192,0.5672710876241428,"[[23,2456],[26,2453]]",0.5010759299108515,0.5062611806797853,0.08699661850599447,0.1484784889821616,0.49224154884011156,"[[2977,276],[2970,283]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_511\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_511,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,511,cuda:0,same_as_encoder_domain,ok,63.725,4958,6506,0.5108914885034288,0.505677039529016,0.9701492537313433,0.6648237733241189,0.5515029759459085,"[[128,2351],[74,2405]]",0.4946203504457424,0.4891236793039155,0.2419305256686136,0.3237350884409708,0.5002854372926728,"[[2431,822],[2466,787]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_511\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_511,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,511,cuda:0,same_as_encoder_domain,ok,61.607,4958,6506,0.5024203307785398,0.5012274959083469,0.9883017345703913,0.6651282747386996,0.5082867120520724,"[[41,2438],[29,2450]]",0.5047648324623425,0.5492063492063493,0.05318167845066093,0.09697309417040359,0.5072578373350467,"[[3111,142],[3080,173]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_64\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_64,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,64,cuda:0,same_as_encoder_domain,ok,71.013,4958,6506,0.4987898346107301,0.4993927125506073,0.9951593384429205,0.665049198005122,0.5988898925235797,"[[6,2473],[12,2467]]",0.5012296341838303,0.5285714285714286,0.022748232400860744,0.04361921603300914,0.5028539949266723,"[[3187,66],[3179,74]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_64\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_64,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,64,cuda:0,same_as_encoder_domain,ok,84.657,4958,6506,0.5129084308188786,0.5069625761531766,0.9398951189995967,0.6586572438162545,0.5586624295961836,"[[213,2266],[149,2330]]",0.4946203504457424,0.4917878930079775,0.3221641561635413,0.38930163447251115,0.4946258786965689,"[[2170,1083],[2205,1048]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_64\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_64,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,64,cuda:0,same_as_encoder_domain,ok,87.224,4958,6506,0.49959661153691004,0.49979806138933763,0.9983864461476402,0.6661283811061768,0.5995964325424327,"[[2,2477],[4,2475]]",0.5078389179219183,0.5626535626535627,0.07039655702428528,0.1251366120218579,0.517935110431299,"[[3075,178],[3024,229]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_67\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_67,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,attn,gemma-2-9b-it,Falcon3-7B-Base,67,cuda:0,same_as_encoder_domain,ok,67.346,4958,6506,0.5012101653892699,0.500605815831987,1.0,0.6672049522271565,0.6085543738846406,"[[6,2473],[0,2479]]",0.49953888718106365,0.49775112443778113,0.10205963725791577,0.16938775510204082,0.48998380175257833,"[[2918,335],[2921,332]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_67\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_67,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,mlp,gemma-2-9b-it,Falcon3-7B-Base,67,cuda:0,same_as_encoder_domain,ok,62.262,4958,6506,0.5012101653892699,0.5006067961165048,0.9983864461476402,0.6668462885625758,0.5348973328358372,"[[10,2469],[4,2475]]",0.4949277589917,0.4910762574364521,0.2791269597294805,0.3559388475107801,0.5050138399995691,"[[2312,941],[2345,908]]"
results\cross_domain_one_for_all\GemmaToFalcon_BBF__activation__halu_eval\seed_67\results.csv,GemmaToFalcon_BBF__activation__halu_eval,seed_67,GemmaToFalcon_BBF,GemmaToFalcon_BBF,belief_bank_facts,belief_bank_facts,halu_eval,hidden,gemma-2-9b-it,Falcon3-7B-Base,67,cuda:0,same_as_encoder_domain,ok,58.137,4958,6506,0.5068576038725292,0.503589527027027,0.9620814844695442,0.6611226611226612,0.5902697625768435,"[[128,2351],[94,2385]]",0.5044574239163849,0.5310492505353319,0.07623731939747926,0.13333333333333333,0.5195905616787889,"[[3034,219],[3005,248]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_104\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_104,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,attn,gemma-2-9b-it,Falcon3-7B-Base,104,cuda:0,same_as_encoder_domain,ok,45.45,23054,23600,0.4965732627743559,0.4982581470212109,0.9802203522165351,0.6606829610571863,0.5111231788065315,"[[149,11378],[228,11299]]",0.5136440677966102,0.5159880834160874,0.44033898305084745,0.47517146776406033,0.510499227951738,"[[6926,4874],[6604,5196]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_104\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_104,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,mlp,gemma-2-9b-it,Falcon3-7B-Base,104,cuda:0,same_as_encoder_domain,ok,35.325,23054,23600,0.5116248807148435,0.5080086062634472,0.7373991498221567,0.6015782582540076,0.47001714337592465,"[[3295,8232],[3027,8500]]",0.4984322033898305,0.49865091518996574,0.5794915254237288,0.5360404499666837,0.4938649956908934,"[[4925,6875],[4962,6838]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_104\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_104,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,hidden,gemma-2-9b-it,Falcon3-7B-Base,104,cuda:0,same_as_encoder_domain,ok,33.257,23054,23600,0.49891558948555564,0.49945616706547746,0.9959226164656892,0.665275846082522,0.5085669653625113,"[[22,11505],[47,11480]]",0.4864406779661017,0.485478308222908,0.4533050847457627,0.46884038916644755,0.47623776213731683,"[[6131,5669],[6451,5349]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_123\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_123,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,attn,gemma-2-9b-it,Falcon3-7B-Base,123,cuda:0,same_as_encoder_domain,ok,25.673,23054,23600,0.4806541164223128,0.48835022463692407,0.8109655591220613,0.6096057908637387,0.4648538102488303,"[[1733,9794],[2179,9348]]",0.4946186440677966,0.49566996249573814,0.6160169491525423,0.5493293028528244,0.4912070382074117,"[[4404,7396],[4531,7269]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_123\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_123,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,mlp,gemma-2-9b-it,Falcon3-7B-Base,123,cuda:0,same_as_encoder_domain,ok,18.91,23054,23600,0.5165697926607097,0.5086629172714079,0.9729331135594691,0.6680565897244974,0.5401048668524513,"[[694,10833],[312,11215]]",0.5159745762711865,0.5171503957783641,0.4816949152542373,0.498793383353078,0.5259933962941683,"[[6493,5307],[6116,5684]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_123\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_123,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,hidden,gemma-2-9b-it,Falcon3-7B-Base,123,cuda:0,same_as_encoder_domain,ok,22.048,23054,23600,0.4990023423267112,0.49949897616869254,0.994621323848356,0.6650232018561485,0.4331920562274011,"[[39,11488],[62,11465]]",0.5178813559322034,0.5206984500686679,0.4498305084745763,0.4826770937528417,0.5240814887963229,"[[6914,4886],[6492,5308]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_2\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_2,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,attn,gemma-2-9b-it,Falcon3-7B-Base,2,cuda:0,same_as_encoder_domain,ok,36.062,23054,23600,0.4993493536913334,0.4996669774876782,0.97622972152338,0.6610079887218046,0.4978824238826606,"[[259,11268],[274,11253]]",0.5172033898305085,0.5144155659707428,0.6138983050847457,0.5597712696082219,0.5154756104567653,"[[4962,6838],[4556,7244]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_2\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_2,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,mlp,gemma-2-9b-it,Falcon3-7B-Base,2,cuda:0,same_as_encoder_domain,ok,32.058,23054,23600,0.514184089528932,0.507333482843687,0.9812613863104017,0.6688545916858849,0.6377805959008782,"[[543,10984],[216,11311]]",0.48889830508474574,0.49094553497373516,0.6019491525423729,0.5408101111618699,0.46964134228669924,"[[4435,7365],[4697,7103]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_2\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_2,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,hidden,gemma-2-9b-it,Falcon3-7B-Base,2,cuda:0,same_as_encoder_domain,ok,26.143,23054,23600,0.4992626008501778,0.49962543515621555,0.9836037130216014,0.6626534190531853,0.519046297651474,"[[172,11355],[189,11338]]",0.5000423728813559,0.5000212053098095,0.9991525423728813,0.6664970745357416,0.5275150244182707,"[[11,11789],[10,11790]]"
results\cross_domain_one_for_all\GemmaToFalcon_HE__activation__belief_bank_constraints\seed_24\results.csv,GemmaToFalcon_HE__activation__belief_bank_constraints,seed_24,GemmaToFalcon_HE,GemmaToFalcon_HE,halu_eval,halu_eval,belief_bank_constraints,attn,gemma-2-9b-it,Falcon3-7B-Base,24,cuda:0,same_as_encoder_domain,ok,36.999,23054,23600,0.43094473844018394,0.44816358426673614,0.5970330528324803,0.511996428969981,0.4268787455907946,"[[3053,8474],[4645,6882]]",0.4801271186440678,0.4716204768243979,0.3302542372881356,0.3884762996560833,0.47792870942257976,"[[7434,4366],[7903,3897]]"
